HSMV_Report_Number,Agency_Report_Number,Reporting_Agency,Form_Type,Crash_Date,Crash_Time,City,County,Crash_Street,Intersecting_Street,Offset_Distance,Offset_Direction,Crash_Type,Vehicles,Non_Motorists,Fatalities,Injuries,Alcohol_Related,Distraction_Related,Drug_Related,Estimated_Damages,Weather_Condition,Light_Condition,Street_Number,Crash_Type_Detailed,Crash_Type_Dir,Crash_Severity,Within_City_Limits,Manner_of_Collision,First_Harmful_Event,First_HE_Location,First_HE_Relation_to_Jct,First_HE_Within_Interchange,Type_of_Intersection,Road_Sys_Identifier,Type_of_Shoulder,Road_Surf_Cond,Contrib_Circum_Road1,Contrib_Circum_Road2,Contrib_Circum_Road3,Contrib_Circum_Env1,Contrib_Circum_Env2,Contrib_Circum_Env3,School_Bus_Related,Work_Zone_Related,Type_of_Work_Zone,Loc_in_Work_Zone,Workers_in_Work_Zone,Law_Enforcement_in_Work_Zone,Mopeds,Motorcycles,Passengers,Bicyclists,Pedestrians,Fatalities_Unrestrained,Injuries_Unrestrained,Possible_Injuries,Non_Incapacitating_Injuries,Incapacitating_Injuries,Fatalities_30_Days,Non_Traffic_Fatalities,Transported_by_EMS,Transported_by_Law_Enforcement,Transported_by_Other,Citations,Property_Dmg_Amt,Vehicle_Dmg_Amt,S4_Mapping,S4_Decimal_Degree_Longitude,S4_Decimal_Degree_Latitude,S4_Albers_X,S4_Albers_Y,S4_Mapping_Date,FID,ROADWAY,COLOR_CODE,DISTRICT,COUNTYDOT,COUNTY_2,MNG_DIST,BEGIN_POST,END_POST,Shape_Leng,Shape__Len
"88168818",FHPK20OFF010911,FHP,Long,03:02:20,07:42 AM,Unincorporated,Osceola,SR 91 (FLORIDAS TURNPIKE),OSCEOLA PARKWAY,"0",,Rear End,"2","0","0","0",N,N,N,$500,Clear,Daylight,,Rear End,N,Property Damage Only,N,Front to Rear,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,Turnpike/Toll,Paved,Dry,None,,,None,,,N,N,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",$0,$0,"0","1","0","500","Mapped, On Network",-81.3801876235574,28.3409596719597,656318.391574912,484384.280043405,3/17/2020 3:41:36 PM,,,,,,,,15.000000000000000,16.000000000000000,,
"88179947",FHPK20OFF013256,FHP,Long,03:15:20,02:13 PM,Orlando,Orange,STATE ROAD 91 (FLORIDAS TURNPIKE),OSCEOLA PARKWAY,"10560",North,Off Road,"1","0","0","0",N,N,N,"$3,000",Clear,Daylight,,Off Road,N,Property Damage Only,N,Other,Concrete Traffic Barrier,On Roadway,Non-Junction,N,Not at Intersection,Turnpike/Toll,Paved,Dry,None,,,None,,,N,N,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",$0,$0,"0","1","0","3000","Mapped, On Network",-81.3870726269515,28.3580258741553,655604.717277979,486264.880582122,6/12/2020 2:37:10 PM,,,,,,,,15.000000000000000,16.000000000000000,,
"88208553",FHPK20OFF006167,FHP,Long,02:06:20,06:18 AM,Orlando,Orange,STATE ROAD 91(FLORIDA TURNPIKE),MM 251,"0",,Rear End,"6","0","0","0",N,Y,N,"$19,300",Clear,Daylight,,Rear End,N,Property Damage Only,N,Front to Rear,Motor Vehicle in Transport,On Roadway,Non-Junction,Y,Not at Intersection,State,Paved,Dry,None,,,None,,,N,N,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",$0,$0,"0","4","0","19300","Mapped, On Network",-81.3890518662916,28.3647087451111,655395.417813592,487002.791498158,2/13/2020 4:28:16 PM,,,,,,,,15.000000000000000,16.000000000000000,,
"88240124",FHPK20OFF013088,FHP,Short,03:14:20,12:30 PM,Kissimmee,Osceola,STATE ROAD 91 (FLORIDA TURNPIKE),OSCEOLA PARKWAY,"100",North,Sideswipe,"2","0","0","0",N,N,N,"$2,500",Clear,Daylight,,Same Direction Sideswipe,N,Property Damage Only,N,"Sideswipe, Same Direction",Motor Vehicle in Transport,On Roadway,Entrance/Exit Ramp,N,Not at Intersection,Turnpike/Toll,Paved,Dry,None,,,None,,,N,N,,,,,"0","0","2","0","0","0","0","0","0","0","0","0",$0,$0,"0","0","0","2500","Mapped, On Network",-81.3817786757369,28.3451353667028,656152.903479691,484844.608843012,3/24/2020 2:37:39 PM,,,,,,,,15.000000000000000,16.000000000000000,,
"87120091",FHPK20OFF017394,FHP,Long,04:24:20,08:06 AM,Orlando,Orange,SR91,SR417,"1320",North,Other,"1","0","0","0",N,N,N,$700,Rain,Daylight,,Single Vehicle,S,Property Damage Only,N,Other,Work Zone/Maintenance Equipment,Shoulder,Other,N,Not at Intersection,Turnpike/Toll,Paved,Wet,Road Surface Condition,None,,None,,,N,Y,Work on Shoulder or Median,Activity Area,N,N,"0","0","2","0","0","0","0","0","0","0","0","0",$0,$0,"0","2","400","300","Mapped, On Network",-81.3854499838725,28.3540408265657,655772.808242438,485825.777816508,7/19/2020 11:31:43 PM,,,,,,,,15.000000000000000,16.000000000000000,,
"89952894","20002566",Kissimmee PD,Long,03:26:20,05:59 PM,Kissimmee,Osceola,E OSCEOLA PKWY,MICHIGAN AVE,"50",North,Rear End,"2","0","0","0",N,N,N,"$1,200",Clear,Daylight,,Rear End,W,Property Damage Only,Y,Front to Rear,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Four-Way Intersection,Local,Paved,Dry,None,,,None,,,N,N,,,,,"0","0","2","0","0","0","0","0","0","0","0","0",$0,$0,"0","0","0","1200","Mapped, On Network",-81.3876508190614,28.3406418842516,655589.061055184,484333.504741786,3/31/2020 3:24:25 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"88312988",FHPD20OFF017907,FHP,Long,02:29:20,09:50 AM,Kissimmee,Osceola,ORANGE BLOSSOM TRAIL,OSCEOLA PARKWAY,"50",West,Rear End,"3","0","0","2",N,N,N,"$6,400",Clear,Daylight,,Rear End,N,Injury,N,Front to Rear,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,State,Paved,Dry,None,,,None,,,N,N,,,,,"0","0","0","0","0","0","0","2","0","0","0","0",$0,$0,"0","1","0","6400","Mapped, On Network",-81.4035810619244,28.3366687262413,654039.98641201,483859.438829687,3/23/2020 3:14:22 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89952790","20002092",Kissimmee PD,Long,03:08:20,12:18 PM,Kissimmee,Osceola,MICHIGAN AVE,E OSCEOLA PKWY,"15",North,Rear End,"2","0","0","0",N,Y,N,$300,Clear,Daylight,,Rear End,S,Property Damage Only,Y,Front to Rear,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,Local,Paved,Dry,None,,,None,,,N,N,,,,,"0","0","1","0","0","0","0","0","0","0","0","0",$0,$0,"0","0","0","300","Mapped, On Network",-81.3879777513391,28.3404850026395,655557.448201904,484315.40829687,3/10/2020 5:41:58 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"88286425",FHPD20OFF021098,FHP,Long,03:10:20,01:00 PM,Kissimmee,Osceola,992 E OSCEOLA PKWY,OSCEOLA PKWY,"100",South,Left Turn,"2","0","0","2",N,Y,N,"$3,000",Cloudy,Daylight,,Left Leaving,S,Injury,N,Angle,Motor Vehicle in Transport,In Parking Lane or Zone,Non-Junction,N,Not at Intersection,Parking Lot,Curb,Dry,None,,,None,,,N,N,,,,,"0","0","1","0","0","0","0","2","0","0","0","0",$0,$0,"0","1","0","3000","Mapped, Not On Network",-81.39345,28.3401600487465,655022.891858271,484267.999170072,3/12/2020 5:11:23 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89324340","20001369",Kissimmee PD,Long,02:14:20,11:48 AM,Kissimmee,Osceola,E OSCEOLA PKWY,MICHIGAN AVE,"10",East,Rear End,"2","0","0","1",N,N,N,"$1,000",Cloudy,Daylight,,Rear End,W,Injury,Y,Front to Rear,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,Local,Paved,Wet,None,,,None,,,N,N,,,,,"0","0","1","0","0","0","0","1","0","0","0","0",$0,$0,"0","0","0","1000","Mapped, On Network",-81.3875423948971,28.3405438428205,655599.898208545,484322.843744919,3/18/2020 7:04:32 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89392028",20I018890,Osceola Co SO,Short,02:21:20,11:10 AM,Unincorporated,Osceola,CR 522,US 441,"326",East,Sideswipe,"2","0","0","0",N,N,N,"$1,000",Cloudy,Daylight,"2975",Same Direction Sideswipe,E,Property Damage Only,N,"Sideswipe, Same Direction",Motor Vehicle in Transport,On Roadway,Intersection-Related,N,Other,County,Curb,Wet,None,,,None,,,N,N,,,,,"0","0","1","0","0","0","0","0","0","0","0","0",$0,$0,"0","0","0","1000","Mapped, On Network",-81.4026466647542,28.3371935720294,654130.168986791,483919.638914568,3/16/2020 3:43:32 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89324224","20001013",Kissimmee PD,Long,02:04:20,01:18 PM,Kissimmee,Osceola,E OSCEOLA PKWY,BILL BECK BLVD,"0",,Rear End,"2","0","0","0",N,N,N,"$1,000",Clear,Daylight,,Rear End,E,Property Damage Only,Y,Front to Rear,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Four-Way Intersection,Local,Paved,Dry,None,,,None,,,N,N,,,,,"0","0","1","0","0","0","0","0","0","0","0","0",$0,$0,"0","0","0","1000","Mapped, On Network",-81.3833000577898,28.3404099680517,656015.21689,484316.779822,2/6/2020 3:37:05 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"88311105",FHPD20OFF020541,FHP,Long,03:08:20,02:15 PM,Kissimmee,Osceola,OSCEOLA PKWY,ORANGE BLOSSOM TRL,"100",East,Rear End,"3","0","0","0",N,N,N,"$4,000",Clear,Daylight,,Rear End,W,Property Damage Only,N,Front to Rear,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,County,Curb,Dry,None,,,None,,,N,N,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",$0,$0,"0","1","0","4000","Mapped, On Network",-81.4034437916018,28.3373604848634,654051.797764382,483936.529126627,3/17/2020 12:17:26 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"88280617",FHPD20OFF011140,FHP,Long,02:07:20,07:45 PM,Kissimmee,Osceola,OSCEOLA PARKWAY (COUNTY ROAD 522),ORANGE BLOSSOM TRAIL,"100",East,Rear End,"3","0","0","3",N,N,N,"$27,500",Clear,Dark - Lighted,,Rear End,W,Injury,N,Front to Rear,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,County,Paved,Dry,None,,,None,,,N,N,,,,,"0","0","0","0","0","0","0","3","0","0","0","0",$2,$0,"0","1","0","27500","Mapped, On Network",-81.4033656772293,28.3373948617445,654059.35910223,483940.507001415,3/16/2020 3:06:39 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89324257","20001107",Kissimmee PD,Long,02:07:20,05:30 PM,Kissimmee,Osceola,MICHIGAN AVE,E OSCEOLA PKWY,"0",,Sideswipe,"2","0","0","0",N,N,N,"$1,000",Clear,Daylight,,Same Direction Sideswipe,E,Property Damage Only,Y,"Sideswipe, Same Direction",Motor Vehicle in Transport,On Roadway,Non-Junction,N,Four-Way Intersection,Local,Paved,Dry,None,,,None,,,N,N,,,,,"0","0","1","0","0","0","0","0","0","0","0","0",$0,$0,"0","0","0","1000","Mapped, On Network",-81.3879624471046,28.3404352097834,655559.062451641,484309.91141684,3/17/2020 4:14:13 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89952759","20001931",Kissimmee PD,Long,03:03:20,08:19 AM,Kissimmee,Osceola,E OSCEOLA PKWY,MICHIGAN AVE,"500",East,Rear End,"2","0","0","0",N,N,N,"$4,000",Clear,Daylight,,Rear End,W,Property Damage Only,Y,"Sideswipe, Same Direction",Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,Local,Curb,Dry,None,,,None,,,N,N,,,,,"0","0","2","0","0","0","0","0","0","0","0","0",$0,$0,"0","0","0","4000","Mapped, On Network",-81.3862565825002,28.3406300678322,655725.478851545,484335.083293296,3/17/2020 2:14:12 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89324371","20001523",Kissimmee PD,Long,02:19:20,07:38 AM,Kissimmee,Osceola,E OSCEOLA PKWY,BILL BECK BLVD,"80",,Rear End,"2","0","0","1",N,N,N,"$1,300",Clear,Daylight,,Rear End,W,Injury,Y,Front to Rear,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,Local,Curb,Dry,None,,,None,,,N,N,,,,,"0","0","1","0","0","0","0","1","0","0","0","0",$0,$0,"0","0","0","1300","Mapped, On Network",-81.3833062893967,28.340409053218,656014.609443266,484316.665308809,3/17/2020 3:44:32 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89324284","20001226",Kissimmee PD,Long,02:10:20,07:14 PM,Kissimmee,Osceola,E OSCEOLA PKWY,MICHIGAN AVE,"335",West,Rear End,"2","0","0","0",N,N,N,"$2,000",Clear,Dusk,,Rear End,E,Property Damage Only,Y,Front to Rear,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,Local,Curb,Dry,None,,,None,,,N,N,,,,,"0","0","1","0","0","0","0","0","0","0","0","0",$0,$0,"0","0","0","2000","Mapped, On Network",-81.3888624452722,28.3404404950087,655471.008293548,484308.633394717,3/17/2020 2:00:16 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89952786","20002053",Kissimmee PD,Long,03:06:20,08:26 PM,Kissimmee,Osceola,MICHIGAN AVE,E OSCEOLA PKWY,"10",South,Sideswipe,"2","0","0","1",N,N,N,"$1,500",Clear,Dark - Lighted,,Same Direction Sideswipe,S,Injury,Y,"Sideswipe, Same Direction",Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,Local,Curb,Dry,None,,,None,,,N,N,,,,,"0","0","3","0","0","0","0","0","1","0","0","0",$0,$0,"0","0","0","1500","Mapped, On Network",-81.3879835006524,28.3404131876989,655557.054702714,484307.422630813,3/17/2020 12:58:03 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"88296680",FHPD20OFF010861,FHP,Long,02:07:20,05:33 AM,Kissimmee,Osceola,COUNTY ROAD 522 (OSCEOLA PARKWAY),NORTH ORANGE BLOSSOM TRAIL,"500",East,Rear End,"2","0","0","1",N,N,N,"$8,000",Clear,Daylight,,Rear End,E,Injury,N,Front to Rear,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,County,Curb,Dry,None,,,None,,,N,N,,,,,"0","0","2","0","0","0","0","1","0","0","0","0",$1,$0,"0","1","0","8000","Mapped, On Network",-81.4022867431427,28.3371719685663,654165.429755145,483917.982023277,3/16/2020 5:52:11 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89324412","20001575",Kissimmee PD,Long,02:20:20,04:16 PM,Kissimmee,Osceola,MICHIGAN AVE,E OSCEOLA PKWY,"20",North,Rear End,"2","0","0","0",N,Y,N,"$3,500",Clear,Daylight,,Rear End,S,Property Damage Only,Y,Front to Rear,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,Local,Curb,Dry,None,,,None,,,N,N,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",$0,$0,"0","0","0","3500","Mapped, On Network",-81.3879773015553,28.3404939983134,655557.471041977,484316.408036001,2/26/2020 4:19:25 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89324286","20001221",Kissimmee PD,Long,02:10:20,06:43 PM,Kissimmee,Osceola,E OSCEOLA PKWY,BILL BECK BLVD,"15",West,Rear End,"2","0","0","1",N,N,N,"$6,000",Clear,Dark - Lighted,,Rear End,W,Injury,Y,Front to Rear,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,County,Curb,Dry,None,,,None,,,N,N,,,,,"0","0","0","0","0","0","0","1","0","0","0","0",$0,$0,"0","0","0","6000","Mapped, On Network",-81.3833410954808,28.340590659495,656010.776629156,484336.757126552,2/12/2020 5:32:15 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89952823","20002202",Kissimmee PD,Long,03:11:20,04:40 PM,Kissimmee,Osceola,MICHIGAN AVE,E OSCEOLA PKWY,"20",West,Rear End,"2","0","0","0",N,Y,N,$150,Clear,Daylight,,Rear End,E,Property Damage Only,Y,Front to Rear,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,Local,Curb,Dry,None,,,None,,,N,N,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",$0,$0,"0","1","0","150","Mapped, On Network",-81.3883427338626,28.3403755818774,655522.001388314,484302.502759485,3/19/2020 10:44:50 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89324342","20001426",Kissimmee PD,Long,02:16:20,10:42 AM,Kissimmee,Osceola,E OSCEOLA PKWY,MICHIGAN AVE,"300",East,Rear End,"2","0","0","0",N,N,N,"$1,700",Clear,Daylight,,Rear End,W,Property Damage Only,Y,Front to Rear,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,Local,Curb,Dry,None,,,None,,,N,N,,,,,"0","0","1","0","0","0","0","0","0","0","0","0",$0,$0,"0","0","0","1700","Mapped, On Network",-81.386879992833,28.3406341982276,655664.484553749,484334.24924512,3/19/2020 10:37:59 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89952963","20003148",Kissimmee PD,Long,04:27:20,05:29 AM,Kissimmee,Osceola,E OSCEOLA PKWY,FLORIDAS TURNPIKE,"0",,Sideswipe,"2","0","0","0",N,N,N,$500,Clear,Dark - Lighted,,Same Direction Sideswipe,W,Property Damage Only,Y,"Sideswipe, Same Direction",Motor Vehicle in Transport,On Roadway,Non-Junction,N,Four-Way Intersection,State,Curb,Dry,None,,,None,,,N,N,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",$0,$0,"0","0","0","500","Mapped, On Network",-81.3805000810793,28.3410799868746,656287.541997,484396.989395,4/28/2020 2:53:24 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89952914","20002724",Kissimmee PD,Long,04:05:20,02:08 PM,Kissimmee,Osceola,E OSCEOLA PKWY,MICHIGAN AVE,"100",East,Rear End,"2","0","0","1",N,N,N,"$4,000",Cloudy,Daylight,,Rear End,W,Injury,Y,Front to Rear,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,Local,Curb,Dry,None,,,None,,,N,N,,,,,"0","0","0","0","0","0","0","1","0","0","0","0",$0,$0,"0","0","0","4000","Mapped, On Network",-81.3875034032133,28.3406383258463,655603.490255953,484333.415196944,4/8/2020 1:52:19 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"88292709",FHPD20OFF023281,FHP,Long,03:17:20,09:30 PM,Kissimmee,Osceola,OSCOELA PARKWAY,STATE ROAD 91,"0",,Left Turn,"2","0","0","3",Y,N,N,"$13,000",Clear,Dark - Lighted,,Left Entering,E,Injury,N,Angle,Motor Vehicle in Transport,On Roadway,Intersection,N,Four-Way Intersection,U.S.,Paved,Dry,None,,,None,,,N,N,,,,,"0","0","2","0","0","0","0","3","0","0","0","0",$0,$0,"0","1","0","13000","Mapped, On Network",-81.3805746191262,28.3408316660691,656280.836172052,484369.262980936,5/11/2020 4:29:39 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89391996",20I015175,Osceola Co SO,Short,02:12:20,06:39 AM,Unincorporated,Osceola,E OSCEOLA PKWY,N DIXIE HWY,"0",,Rear End,"2","0","0","0",N,N,N,$0,Clear,Daylight,,Rear End,E,Property Damage Only,N,Front to Rear,Motor Vehicle in Transport,On Roadway,Through Roadway,N,Four-Way Intersection,Local,Paved,Dry,None,,,None,,,N,N,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",$0,$0,"0","0","0","0","Mapped, On Network",-81.397118540867,28.337620139033,654669.971414473,483978.40619454,2/14/2020 4:56:54 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89324359","20001496",Kissimmee PD,Long,02:18:20,01:15 PM,Kissimmee,Osceola,E OSCEOLA PKWY,MICHIGAN AVE,"250",West,Rear End,"2","0","0","0",N,N,N,"$2,500",Clear,Daylight,,Rear End,E,Property Damage Only,Y,Front to Rear,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,Local,Curb,Dry,None,,,None,,,N,N,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",$0,$0,"0","0","0","2500","Mapped, On Network",-81.3885967287145,28.3404400246238,655497.00294783,484309.131680963,3/17/2020 4:32:39 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89952720","20001801",Kissimmee PD,Long,02:27:20,02:03 PM,Kissimmee,Osceola,E OSCEOLA PKWY,MICHIGAN AVE,"20",West,Right Turn,"2","0","0","0",N,N,N,$750,Clear,Daylight,,Right/Left,S,Property Damage Only,Y,Angle,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,Local,Curb,Dry,None,,,None,,,N,N,,,,,"0","0","3","0","0","0","0","0","0","0","0","0",$0,$0,"0","0","0","750","Mapped, On Network",-81.3881196522794,28.340658896381,655543.157830688,484334.421986133,3/18/2020 7:03:36 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89952809","20002134",Kissimmee PD,Long,03:09:20,06:19 PM,Kissimmee,Osceola,E OSCEOLA PKWY,,"0",,Sideswipe,"2","0","0","0",N,N,N,"$1,000",Clear,Daylight,"1471",Same Direction Sideswipe,N,Property Damage Only,Y,"Sideswipe, Same Direction",Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,Local,Paved,Dry,None,,,None,,,N,N,,,,,"0","0","5","0","0","0","0","0","0","0","0","0",$0,$0,"0","0","0","1000","Mapped, On Network",-81.3863343451206,28.3406305736859,655717.8706,484334.9782,3/11/2020 4:35:35 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89952824","20002219",Kissimmee PD,Long,03:11:20,08:15 PM,Kissimmee,Osceola,E OSCEOLA PKWY,BILL BECK BLVD,"0",,Other,"2","0","0","0",N,Y,N,"$7,000",Clear,Dark - Lighted,,Other,W,Property Damage Only,Y,Other,Motor Vehicle in Transport,On Roadway,Non-Junction,N,T-Intersection,County,Paved,Dry,None,,,None,,,N,N,,,,,"0","0","3","0","0","0","0","0","0","0","0","0",$0,$0,"0","0","0","7000","Mapped, On Network",-81.3832900634442,28.3405899869291,656015.770378,484336.788398,3/13/2020 4:23:06 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89952778","20002015",Kissimmee PD,Long,03:05:20,05:40 PM,Kissimmee,Osceola,E OSCEOLA PKWY,BILL BECK BLVD,"0",,Angle,"2","0","0","0",N,N,N,"$3,500",Clear,Dark - Lighted,,Right Angle,SE,Property Damage Only,Y,Angle,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Four-Way Intersection,Local,Paved,Dry,None,,,None,,,N,N,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",$0,$0,"0","1","0","3500","Mapped, On Network",-81.3833017978203,28.340409053218,656015.048828503,484316.674633833,3/17/2020 12:40:52 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"88286266",FHPD20OFF016611,FHP,Short,02:25:20,04:29 PM,Kissimmee,Osceola,ORANGE BLOSSOM TRL,OSECOLA PKWY,"20",South,Rear End,"2","0","0","0",N,N,N,"$4,000",Clear,Daylight,,Rear End,S,Property Damage Only,N,Front to Rear,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,State,Curb,Dry,None,,,None,,,N,N,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",$0,$0,"0","1","0","4000","Mapped, On Network",-81.4038411157146,28.3370524859789,654013.648670566,483901.512820445,3/12/2020 4:41:04 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89952876","20002430",Kissimmee PD,Long,03:19:20,05:12 PM,Kissimmee,Osceola,E OSCEOLA PKWY,BILL BECK BLVD,"100",West,Rear End,"2","0","0","0",N,N,N,"$1,000",Clear,Daylight,,Rear End,E,Property Damage Only,Y,Front to Rear,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,Local,Paved,Dry,None,,,None,,,N,N,,,,,"0","0","3","0","0","0","0","0","0","0","0","0",$0,$0,"0","1","0","1000","Mapped, On Network",-81.3836065717276,28.3404139054827,655985.223106548,484316.580680712,3/21/2020 2:30:21 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89324262","20001180",Kissimmee PD,Long,02:09:20,03:44 PM,Kissimmee,Osceola,E OSCEOLA PKWY,MICHIGAN AVE,"100",East,Rear End,"3","0","0","0",N,Y,N,"$6,000",Clear,Daylight,,Rear End,E,Property Damage Only,Y,Front to Rear,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,Local,Curb,Dry,None,,,None,,,N,N,,,,,"0","0","1","0","0","0","0","0","0","0","0","0",$0,$0,"0","0","0","6000","Mapped, On Network",-81.386596603595,28.3404400256615,655692.663837056,484313.277471336,3/17/2020 4:14:57 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89324253","20001104",Kissimmee PD,Long,02:07:20,04:40 PM,Kissimmee,Osceola,E OSCEOLA PKWY,MICHIGAN AVE,"0",West,Rear End,"2","0","0","0",N,N,N,"$4,000",Clear,Daylight,,Rear End,W,Property Damage Only,Y,Front to Rear,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Four-Way Intersection,Local,Paved,Dry,None,,,None,,,N,N,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",$0,$0,"0","0","0","4000","Mapped, On Network",-81.3879700898674,28.3406399476371,655557.833216,484332.628016,3/17/2020 4:08:58 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89952903","20002605",Kissimmee PD,Long,03:29:20,09:48 AM,Kissimmee,Osceola,E OSCEOLA PKWY,MICHIGAN AVE,"5",East,Rear End,"2","0","0","0",N,Y,N,"$1,100",Clear,Daylight,,Rear End,W,Property Damage Only,Y,Front to Rear,Motor Vehicle in Transport,On Roadway,Intersection,N,Four-Way Intersection,Local,Curb,Dry,None,,,None,,,N,N,,,,,"0","0","2","0","0","0","0","0","0","0","0","0",$0,$0,"0","0","0","1100","Mapped, On Network",-81.3877895596471,28.3406400241259,655575.493251552,484333.010653873,4/1/2020 1:42:25 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"88281488",FHPD20OFF019507,FHP,Long,03:05:20,12:07 PM,Unincorporated,Osceola,MICHIGAN AVENUE,OSCEOLA PARKWAY,"50",South,Sideswipe,"2","0","0","0",N,N,N,$800,Clear,Daylight,,Same Direction Sideswipe,N,Property Damage Only,N,"Sideswipe, Same Direction",Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,Local,Curb,Dry,None,,,None,,,N,N,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",$0,$0,"0","0","0","800","Mapped, On Network",-81.3877843818954,28.3402421670557,655576.935672587,484288.846549792,3/17/2020 12:51:32 PM,,,,,,,,8.000000000000000,16.000000000000000,,
"89952752","20001911",Kissimmee PD,Long,03:02:20,01:47 PM,Kissimmee,Osceola,MICHIGAN AVE,E OSCEOLA PKWY,"25",South,Rear End,"2","0","0","0",N,N,N,"$4,000",Clear,Daylight,,Rear End,N,Property Damage Only,Y,Front to Rear,Motor Vehicle in Transport,On Roadway,Non-Junction,N,Not at Intersection,Local,Curb,Dry,None,,,None,,,N,N,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",$0,$0,"0","0","0","4000","Mapped, On Network",-81.387743706409,28.3403554720542,655580.648191184,484301.511324657,3/17/2020 3:39:22 PM,,,,,,,,8.000000000000000,16.000000000000000,,
